domainID	geneID	domainNb	pdb_id	score	method
715	529044	1	1jm7A_	55.70927	pdbblast
716	529044	5	na	0	artificial
717	533404	6	2tmaA_	9.69897	pdbblast
718	533404	3	na	0	artificial
719	533404	7	2tmaA_	9.69897	pdbblast
720	533404	9	1f2tB_	38.440336	pdbblast
721	533404	2	1i84S_	78.228787	pdbblast
722	533404	8	na	33.337996	msa
723	533404	4	2tmaA_	9.69897	pdbblast
724	533404	1	1f2tA_	2.39794	pdbblast
725	533404	10	1f2tB_	38.440336	pdbblast
726	533404	5	2tmaA_	9.69897	pdbblast
727	531493	3	1ei3A	10.98	orfeus
728	531493	2	1pjr__	715.9691	pdbblast
729	531493	1	1pjr__	715.9691	pdbblast
730	533846	3	na	1.016986	msa
731	533846	2	na	0	artificial
732	533846	1	821p__	594.68867	pdbblast
733	528444	3	1fguA_	604.927757	pdbblast
734	528444	2	na	0	artificial
735	528444	4	1fguA_	604.927757	pdbblast
736	528444	1	1ewiA_	32.39794	pdbblast
737	528444	5	1l1oC_	355.39794	pdbblast
738	533468	2	1dpuA_	25.69897	pdbblast
739	533468	1	1quqA_	142.69897	pdbblast
740	531576	1	na	0	artificial
741	528568	1	1k5yR_	689.9897	pdbblast
742	529250	2	1d9xA_	51.68867	pdbblast
743	529250	1	1fuuA_	832.228787	pdbblast
744	534494	2	na	15.354997	msa
745	534494	1	1gt0D_	86.228787	pdbblast
746	528575	1	na	1.002997	msa
747	528575	2	na	0	artificial
748	533457	1	1k5yO_	536.124002	pdbblast
749	533697	1	PF01090	99.638272	pfam
750	533612	1	PF00428	37.721246	pfam
751	533305	1	na	0	artificial
752	533498	1	na	1.00997	msa
753	533498	2	na	0	artificial
754	533497	1	PF01184	165.823909	pfam
755	529782	2	1k5yK_	654.68867	pdbblast
756	529782	1	1k5yK_	654.68867	pdbblast
757	529160	1	1k5yW_	360.751666	pdbblast
758	534289	1	PF01247	69.886057	pfam
759	533861	1	1k83A_	11000	pdbblast
760	531593	2	1k5xH_	721.67837	pdbblast
761	531593	1	1k5xH_	721.67837	pdbblast
762	532078	1	PF01249	64.920819	pfam
763	533913	1	PF01200	43.522879	pfam
764	534365	1	1m2oB_	1122.154902	pdbblast
765	533521	2	1gxrA_	26.30103	pdbblast
766	533521	1	1gg2B_	68.154902	pdbblast
767	532891	2	1aua__	1794.69897	pdbblast
768	532891	1	1aua__	1794.69897	pdbblast
769	533426	3	na	16.464996	msa
770	533426	2	na	0	artificial
771	533426	1	1i84S_	14.522879	pdbblast
772	529862	1	na	0	artificial
773	529862	2	PF03908	50.187087	pfam
774	529862	3	na	0	artificial
775	534614	2	1m2oA_	11000	pdbblast
776	534614	1	1m2oA_	11000	pdbblast
777	530245	1	PF03332	179.236572	pfam
778	532576	1	na	1.110984	msa
779	532576	2	PF00344	12.017729	pfam
780	534484	6	na	0	artificial
781	534484	3	na	1.015981	msa
782	534484	2	na	2.317989	msa
783	534484	4	na	0	artificial
784	534484	1	1i84S_	12.69897	pdbblast
785	534484	5	na	1.013948	msa
786	529419	1	1m2vB	14.81	orfeus
787	532219	3	1dn1B_	39	pdbblast
788	532219	2	1dn1B_	39	pdbblast
789	532219	1	1mqsB	11.05	orfeus
790	529126	3	1j8fA_	480.38764	pdbblast
791	529126	2	1j8fA_	480.38764	pdbblast
792	529126	1	na	0	artificial
793	529431	1	na	1.012951	msa
794	529431	2	na	0	artificial
795	532463	2	1gl2A_	72.156545	pdbblast
796	532463	1	1ifqA_	216.0103	pdbblast
797	529017	1	PF01151	222.19382	pfam
798	531507	3	1aq1__	472.218487	pdbblast
799	531507	2	1aq1__	472.218487	pdbblast
800	531507	4	1aq1__	472.218487	pdbblast
801	531507	1	1aq1__	472.218487	pdbblast
802	531507	5	na	0	artificial
803	532953	3	1ddkA_	16.30103	pdbblast
804	532953	2	1ddkA_	16.30103	pdbblast
805	532953	4	na	0	artificial
806	532953	1	na	0	artificial
807	532953	5	na	1.15397	msa
808	532674	3	na	1.004925	msa
809	532674	2	na	0	artificial
810	532674	1	1gd2E_	62.67837	pdbblast
811	530960	1	1kkcA_	577.264245	pdbblast
812	532147	1	na	7.060967	msa
813	532147	2	na	0	artificial
814	532147	3	na	1.163997	msa
815	532147	4	na	24.221997	msa
816	532147	5	na	0	artificial
817	529756	3	na	0	artificial
818	529756	2	PF02269	6.327902	pfam
819	529756	1	1bh8A_	13.39794	pdbblast
820	530003	1	1deqA	12.14	orfeus
821	534517	3	1mfqC_	165.10721	pdbblast
822	534517	2	1j8mF_	655.228787	pdbblast
823	534517	4	1m2vB_	2.522879	pdbblast
824	534517	1	1j8mF_	655.228787	pdbblast
825	532150	3	1hpm__	2770	pdbblast
826	532150	2	1hpm__	2770	pdbblast
827	532150	4	1ckrA_	745.071898	pdbblast
828	532150	1	1hpm__	2770	pdbblast
829	532150	5	1i84S_	2.69897	pdbblast
830	529318	3	1hx1A_	2520	pdbblast
831	529318	2	1hx1A_	2520	pdbblast
832	529318	4	1ckrA_	473.522879	pdbblast
833	529318	1	1hx1A_	2520	pdbblast
834	529318	5	1i84S_	4.154902	pdbblast
835	531040	1	PF02200	78.619789	pfam
836	531040	2	na	0	artificial
837	531974	1	PF02076	163.677781	pfam
838	531974	2	na	0	artificial
839	530498	2	na	1.035985	msa
840	530498	1	1jcuA_	217	pdbblast
841	529518	3	1jnyA_	1862.218487	pdbblast
842	529518	2	1jnyA_	1862.218487	pdbblast
843	529518	4	1jnyA_	1862.218487	pdbblast
844	529518	1	1ldvA	13.27	orfeus
845	530744	1	1gt8A_	33.154902	pdbblast
846	532964	1	na	0	artificial
847	530152	2	1tbaB_	1037.616428	pdbblast
848	530152	1	1tbaB_	1037.616428	pdbblast
849	531540	1	1fuuA_	10133	pdbblast
850	531577	1	na	0	artificial
851	530093	1	1qdlA_	742.228787	pdbblast
852	529713	2	1brwA_	63.69897	pdbblast
853	529713	1	1brwA_	63.69897	pdbblast
854	530355	3	1a5aB_	1276	pdbblast
855	530355	2	1a5aB_	1276	pdbblast
856	530355	1	1geqA_	467.450636	pdbblast
857	533390	3	1qoyA	7.83	orfeus
858	533390	2	1qoyA	7.83	orfeus
859	533390	4	na	0	artificial
860	533390	1	na	0	artificial
861	528850	1	na	0	artificial
862	528850	2	PF00953	84.356547	pfam
863	528850	3	na	1.106979	msa
864	534095	2	1am9A_	45.70927	pdbblast
865	534095	1	na	16.248997	msa
866	529523	1	1fxtA_	877.69897	pdbblast
867	531326	2	PF01020	33.026872	pfam
868	531326	1	1aarA_	370.68867	pdbblast
869	532359	2	PF01599	31.124939	pfam
870	532359	1	1aarA_	378.071898	pdbblast
871	532165	3	1gjzA_	193.37734	pdbblast
872	532165	2	1nddA	14.91	orfeus
873	532165	4	1aarA_	337.07631	pdbblast
874	532165	1	1nddA_	181.68867	pdbblast
875	532165	5	1j8cA	13.19	orfeus
876	530785	1	na	0	artificial
877	530785	2	PF02207	35.853872	pfam
878	530785	3	na	0	artificial
879	530785	4	na	2.0159	msa
880	530785	5	na	0	artificial
881	530785	6	na	5.00995	msa
882	530785	7	na	0	artificial
883	529299	1	PF00324	5.853872	pfam
884	532011	1	1dorA_	1341.39794	pdbblast
885	533093	1	1lh0A_	509.071898	pdbblast
886	533507	2	1bd3D_	255.383689	pdbblast
887	533507	1	1esmA_	94.512579	pdbblast
888	529859	1	na	0	artificial
889	529859	2	na	15.038994	msa
890	529859	3	na	0	artificial
891	532433	2	1e7uA_	666.228787	pdbblast
892	532433	1	1e7uA_	666.228787	pdbblast
893	529912	1	PF03345	290.619789	pfam
894	528409	3	na	0	artificial
895	528409	2	1vin__	77.39794	pdbblast
896	528409	1	1vin__	77.39794	pdbblast
897	531831	1	na	0	artificial
898	531831	2	na	9.028926	msa
899	531830	3	na	0	artificial
900	531830	2	na	28.369997	msa
901	531830	1	1hwtC_	10	pdbblast
902	531829	1	na	0	artificial
903	528951	3	na	0	artificial
904	528951	2	1bjx__	9	pdbblast
905	528951	4	1t7pB_	94.67837	pdbblast
906	528951	1	1mek__	239.67837	pdbblast
907	529015	3	na	0	artificial
908	529015	2	na	1.024984	msa
909	529015	4	PF02138	177.853872	pfam
910	529015	1	na	0	artificial
911	529015	5	1gg2B_	72	pdbblast
912	533217	3	1c3gA_	146.315398	pdbblast
913	533217	2	1exkA_	18	pdbblast
914	533217	4	1c3gA_	146.315398	pdbblast
915	533217	1	1hdj__	193.228787	pdbblast
916	531888	1	na	11.018955	msa
917	531888	2	na	0	artificial
918	529221	1	na	0	artificial
919	530405	2	1k5yF_	939.502279	pdbblast
920	530405	1	na	0	artificial
921	530673	1	na	0	artificial
922	530321	1	na	0	artificial
923	533047	1	na	0	artificial
924	531541	1	PF01793	227.065502	pfam
925	531542	2	1go3F	7.54	orfeus
926	531542	1	PF03874	28.552842	pfam
927	530887	3	na	21.163997	msa
928	530887	2	1xbl__	69.39794	pdbblast
929	530887	1	na	0	artificial
930	530070	3	na	2.14199	msa
931	530070	2	1gs5A_	86.512579	pdbblast
932	530070	4	1gpdG_	65.522879	pdbblast
933	530070	1	na	0	artificial
934	530070	5	1gpdG_	65.522879	pdbblast
935	528400	1	PF01900	54.091515	pfam
936	533266	3	1hv8A_	730.0103	pdbblast
937	533266	2	1hv8A_	730.0103	pdbblast
938	533266	1	na	0	artificial
939	531164	6	na	0	artificial
940	531164	3	1dsyA_	19	pdbblast
941	531164	2	1tbn__	16.522879	pdbblast
942	531164	4	1cdkA_	887.9897	pdbblast
943	531164	1	na	0	artificial
944	531164	5	1cdkA_	887.9897	pdbblast
945	528975	1	na	128.793997	msa
946	528975	2	na	1.434994	msa
947	528973	2	1mnmC_	399.522879	pdbblast
948	528973	1	na	0	artificial
949	528967	3	na	0	artificial
950	528967	2	1j4wA	12.11	orfeus
951	528967	1	1j4wA	12.11	orfeus
952	528966	1	na	0	artificial
953	528965	2	1i1iP_	2130	pdbblast
954	528965	1	1i1iP_	2130	pdbblast
955	528963	1	na	0	artificial
956	528962	1	na	0	artificial
957	528962	2	na	14.026971	msa
958	528960	1	na	0	artificial
959	528960	2	na	1.00294	msa
960	528955	1	1k4kA	7.76	orfeus
961	528954	1	na	0	artificial
962	528953	1	na	0	artificial
963	528953	2	na	2.008831	msa
964	528952	1	na	1.002939	msa
965	528952	2	na	0	artificial
966	528949	1	na	0	artificial
967	528948	2	1ig8A_	863.9691	pdbblast
968	528948	1	1ig8A_	863.9691	pdbblast
969	528946	1	na	1.269989	msa
970	528946	2	na	0	artificial
971	528946	3	na	54.344997	msa
972	528945	2	na	2.052985	msa
973	528945	1	1i3qA	9.55	orfeus
974	528944	1	na	0	artificial
975	528944	2	na	1.003937	msa
976	528944	3	na	0	artificial
977	528943	1	1jhb__	98.522879	pdbblast
978	528941	1	1l1dA_	184.201249	pdbblast
979	528939	1	na	2.00994	msa
980	528939	2	na	2.009975	msa
981	528937	2	1i84S_	17.522879	pdbblast
982	528937	1	1lplA_	52.67837	pdbblast
983	534548	3	1vin__	381.201249	pdbblast
984	534548	2	1vin__	381.201249	pdbblast
985	534548	1	na	3.381988	msa
986	528427	2	1jhnA_	624.54902	pdbblast
987	528427	1	1jhnA_	624.54902	pdbblast
988	533980	3	na	0	artificial
989	533980	2	1fotA_	442.9897	pdbblast
990	533980	1	1fotA_	442.9897	pdbblast
991	532667	1	1ky2A_	1049.228787	pdbblast
992	532402	3	1vin__	396.626727	pdbblast
993	532402	2	1vin__	396.626727	pdbblast
994	532402	1	na	4.299991	msa
995	530646	1	na	0	artificial
996	530810	1	1erv__	257.616428	pdbblast
997	532237	1	1erv__	226.67837	pdbblast
998	533127	2	1e3jA_	284.156545	pdbblast
999	533127	1	1e3jA_	284.156545	pdbblast
1000	531878	1	1mldA_	916.9794	pdbblast
1001	529151	1	1a05A_	158.228787	pdbblast
1002	530794	3	1c4tA_	39.39794	pdbblast
1003	530794	2	1bal__	4.045757	pdbblast
1004	530794	1	1fyc__	163.522879	pdbblast
1005	532167	2	1kf6B_	341.502279	pdbblast
1006	532167	1	1kf6B_	341.502279	pdbblast
1007	533983	1	1ai9A_	389.616428	pdbblast
1008	531006	1	1occE_	178.69897	pdbblast
1009	531730	1	1b4lA_	812.70927	pdbblast
1010	529583	3	1fc4A_	570.512579	pdbblast
1011	529583	2	1fc4A_	570.512579	pdbblast
1012	529583	1	na	0	artificial
1013	533806	3	1ds5A_	1147	pdbblast
1014	533806	2	1ds5A_	1147	pdbblast
1015	533806	1	1ds5A_	1147	pdbblast
1016	528739	1	na	15.018981	msa
1017	530049	2	na	7.152983	msa
1018	530049	1	1gs5A_	18.39794	pdbblast
1019	534620	1	1i3qF_	815.68867	pdbblast
1020	528696	2	1qfxA_	693.36704	pdbblast
1021	528696	1	1qfxA_	693.36704	pdbblast
1022	533392	3	na	3.230993	msa
1023	533392	2	1meeA_	145.08661	pdbblast
1024	533392	4	na	0	artificial
1025	533392	1	1kn6A_	12.154902	pdbblast
1026	530735	1	1fntC_	1378.221849	pdbblast
1027	532764	1	1fntP_	1469.30103	pdbblast
1028	530340	1	1jd2G_	1400.39794	pdbblast
1029	534113	1	1fntG_	1703.39794	pdbblast
1030	534257	1	1hqxA_	612.519517	pdbblast
1031	529933	1	1dqwA_	1607.522879	pdbblast
1032	533625	2	1jl0A_	487	pdbblast
1033	533625	1	1jl0A_	487	pdbblast
1034	531133	2	1els__	11000	pdbblast
1035	531133	1	1els__	11000	pdbblast
1036	529392	1	7timA_	1467.39794	pdbblast
1037	532427	3	1ecl__	408.9897	pdbblast
1038	532427	2	1ecl__	408.9897	pdbblast
1039	532427	4	1ecl__	408.9897	pdbblast
1040	532427	1	1ecl__	408.9897	pdbblast
1041	529379	2	1e1oA_	1121.0103	pdbblast
1042	529379	1	1e1oA_	1121.0103	pdbblast
1043	531735	3	1bxrA_	11000	pdbblast
1044	531735	2	1bxrA_	11000	pdbblast
1045	531735	1	1bxrA_	11000	pdbblast
1046	529218	1	na	0	artificial
1047	530202	1	1g17A_	968.274545	pdbblast
1048	534598	1	1lb1B_	849.626727	pdbblast
1049	534403	3	na	0	artificial
1050	534403	2	1vin__	106.626727	pdbblast
1051	534403	1	1vin__	106.626727	pdbblast
1052	534318	1	na	1.03499	msa
1053	534318	2	na	0	artificial
1054	534318	3	PF01040	71.568636	pfam
1055	529073	1	1f43A_	253.09691	pdbblast
1056	530452	2	1k5xE_	783.68867	pdbblast
1057	530452	1	na	0	artificial
1058	534599	1	1p87N_	92.37734	pdbblast
1059	530620	1	PF03297	65.075721	pfam
1060	530682	1	1k5yJ_	935.383689	pdbblast
1061	529746	1	PF00428	43.677781	pfam
1062	529217	1	PF00428	43.537602	pfam
1063	531592	1	PF00832	23.920819	pfam
1064	530360	2	na	0	artificial
1065	530360	1	1k5yS_	211.035458	pdbblast
1066	530748	2	na	0	artificial
1067	530748	1	1k5yS_	214	pdbblast
1068	532694	1	PF00833	92.920819	pfam
1069	529811	1	PF00833	92.920819	pfam
1070	530359	1	1ck2A_	479.165202	pdbblast
1071	528713	2	1iq5A_	481.67837	pdbblast
1072	528713	1	1iq5A_	481.67837	pdbblast
1073	531531	1	na	0	artificial
1074	531531	2	na	15.408997	msa
1075	531531	3	PF02386	178	pfam
1076	531434	3	1hpm__	2450	pdbblast
1077	531434	2	1hpm__	2450	pdbblast
1078	531434	4	1ckrA_	668.201249	pdbblast
1079	531434	1	1hpm__	2450	pdbblast
1080	531434	5	1i84S_	3	pdbblast
1081	531671	3	1dkgD_	2370	pdbblast
1082	531671	2	1dkgD_	2370	pdbblast
1083	531671	4	1dkyA_	561.533179	pdbblast
1084	531671	1	1dkgD_	2370	pdbblast
1085	531671	5	1dkyA_	561.533179	pdbblast
1086	534386	2	PF00183	1000	pfam
1087	534386	1	1a4h__	1236.39794	pdbblast
1088	529975	1	na	0	artificial
1089	529975	2	PF00324	235.327902	pfam
1090	532819	2	1ja5A_	478.54902	pdbblast
1091	532819	1	1ja5A_	478.54902	pdbblast
1092	533932	2	1b23P_	1652	pdbblast
1093	533932	1	1b23P_	1652	pdbblast
1094	532326	6	na	0	artificial
1095	532326	3	na	15.823996	msa
1096	532326	7	1ubdC_	113.69897	pdbblast
1097	532326	9	2adr__	41.502279	pdbblast
1098	532326	2	na	0	artificial
1099	532326	8	na	1.970991	msa
1100	532326	4	1lu6A_	109.190949	pdbblast
1101	532326	1	na	16.125996	msa
1102	532326	5	1lu6A_	109.190949	pdbblast
1103	531612	1	na	0	artificial
1104	531612	2	na	1.002968	msa
1105	529919	2	2dgcA_	256.9794	pdbblast
1106	529919	1	na	10.324997	msa
1107	534394	3	na	4.211986	msa
1108	534394	2	PF03902	18.958607	pfam
1109	534394	4	na	0	artificial
1110	534394	1	1d66A_	335.31133	pdbblast
1111	534394	5	na	11.100997	msa
1112	530157	1	na	3.006935	msa
1113	529001	1	PF01423	11.30103	pfam
1114	528801	2	1gg2B_	132.10721	pdbblast
1115	528801	1	1gxrA_	22	pdbblast
1116	530426	1	1a12A_	448.228787	pdbblast
1117	528392	1	na	6.014942	msa
1118	528392	2	na	0	artificial
1119	530922	3	1d3yA_	72.522879	pdbblast
1120	530922	2	1d3yA_	72.522879	pdbblast
1121	530922	4	1d3yA_	72.522879	pdbblast
1122	530922	1	na	1.022994	msa
1123	529772	2	1c3eA_	192.228787	pdbblast
1124	529772	1	1c3eA_	192.228787	pdbblast
1125	528555	1	na	0	artificial
1126	528555	2	na	1.01097	msa
1127	532867	1	1is2A	7.3	orfeus
1128	528509	1	PF00153	32.958607	pfam
1129	528509	2	PF00153	28.958607	pfam
1130	528509	3	PF00153	24.30103	pfam
1131	531049	1	na	0	artificial
1132	531385	1	PF03561	102.823909	pfam
1133	531385	2	PF03561	87.180456	pfam
1134	530601	1	na	0	artificial
1135	532250	1	na	0	artificial
1136	532250	2	PF01598	81.958607	pfam
1137	533024	1	na	2.013958	msa
1138	530805	3	1fp7A_	2400	pdbblast
1139	530805	2	1diaA_	848.9897	pdbblast
1140	530805	4	1fp7A_	2400	pdbblast
1141	530805	1	1diaA_	848.9897	pdbblast
1142	528685	3	1fp7A_	2420	pdbblast
1143	528685	2	1diaA_	844	pdbblast
1144	528685	4	1fp7A_	2420	pdbblast
1145	528685	1	1diaA_	844	pdbblast
1146	531986	2	1auiB_	490.917458	pdbblast
1147	531986	1	1auiB_	490.917458	pdbblast
1148	531214	3	1jwhA_	1107	pdbblast
1149	531214	2	1jwhA_	1107	pdbblast
1150	531214	1	1jwhA_	1107	pdbblast
1151	528724	1	na	0	artificial
1152	528981	2	na	4.415979	msa
1153	528981	1	1egaA_	22.09691	pdbblast
1154	532866	3	na	0	artificial
1155	532866	2	1fkmA_	33	pdbblast
1156	532866	1	1fkmA_	33	pdbblast
1157	533771	1	1b9xA_	72.154902	pdbblast
1158	530536	6	na	3.018996	msa
1159	530536	3	na	0	artificial
1160	530536	2	1az9__	80.045757	pdbblast
1161	530536	4	na	1.016941	msa
1162	530536	1	1az9__	80.045757	pdbblast
1163	530536	5	na	0	artificial
1164	529101	6	na	0	artificial
1165	529101	3	1aq1__	243	pdbblast
1166	529101	2	1aq1__	243	pdbblast
1167	529101	4	1aq1__	243	pdbblast
1168	529101	1	1aq1__	243	pdbblast
1169	529101	5	na	1.322978	msa
1170	530406	1	PF00324	7.086186	pfam
1171	530705	3	1gy3B_	343.9897	pdbblast
1172	530705	2	1gy3B_	343.9897	pdbblast
1173	530705	1	na	3.29999	msa
1174	531801	1	1kcfA_	123.38764	pdbblast
1175	530959	2	1ea1A_	555.9794	pdbblast
1176	530959	1	1ea1A_	555.9794	pdbblast
1177	532593	1	na	0	artificial
1178	531897	1	PF02127	262.744727	pfam
1179	533470	1	na	0	artificial
1180	533225	3	1c4tA_	357.08661	pdbblast
1181	533225	2	1ebdC_	28.85005	pdbblast
1182	533225	1	1fyc__	287.025158	pdbblast
1183	530218	3	1jehA_	10160	pdbblast
1184	530218	2	1jehA_	10160	pdbblast
1185	530218	1	1jehA_	10160	pdbblast
1186	534539	2	1i3qC_	228.211549	pdbblast
1187	534539	1	1i3qC_	228.211549	pdbblast
1188	533267	1	1k83K_	75.144602	pdbblast
1189	534616	2	na	5.579997	msa
1190	534616	1	1h7lA_	10.39794	pdbblast
1191	528519	1	PF00810	156.638272	pfam
1192	533793	1	PF03159	188.481486	pfam
1193	533793	2	na	0	artificial
1194	533793	3	na	1.015973	msa
1195	533793	4	na	0	artificial
1196	533793	5	na	2.012983	msa
1197	529283	3	1ja5A_	506	pdbblast
1198	529283	2	1ja5A_	506	pdbblast
1199	529283	4	na	0	artificial
1200	529283	1	na	0	artificial
1201	529567	6	na	1.077	msa
1202	529567	3	1ubdC_	58.29073	pdbblast
1203	529567	2	2adr__	328.741366	pdbblast
1204	529567	4	na	7.692996	msa
1205	529567	1	1a1lA_	112.440336	pdbblast
1206	529567	5	na	0	artificial
1207	532453	2	1iokA_	2510	pdbblast
1208	532453	1	1iokA_	2510	pdbblast
1209	530402	3	3htsB	9.77	orfeus
1210	530402	2	3htsB_	363.218487	pdbblast
1211	530402	4	1i3qA	7.24	orfeus
1212	530402	1	na	0	artificial
1213	532883	2	1j46A	14.9	orfeus
1214	532883	1	1hme__	68.36704	pdbblast
1215	532746	3	1dq8A_	2420	pdbblast
1216	532746	2	na	0	artificial
1217	532746	4	1dq8A_	2420	pdbblast
1218	532746	1	na	100.381995	msa
1219	532746	5	1dq8A_	2420	pdbblast
1220	532651	6	1dq8A_	1590	pdbblast
1221	532651	3	na	0	artificial
1222	532651	2	na	52.362986	msa
1223	532651	4	1dq8A_	1590	pdbblast
1224	532651	1	na	0	artificial
1225	532651	5	1dq8A_	1590	pdbblast
1226	530806	1	1esmA_	51.69897	pdbblast
1227	530494	1	na	0	artificial
1228	528917	1	na	0	artificial
1229	528930	1	na	0	artificial
1230	528978	2	na	23.237996	msa
1231	528978	1	1a6bB_	2.09691	pdbblast
1232	528980	1	na	0	artificial
1233	528989	1	PF01184	165.920819	pfam
1234	528992	1	na	1.002959	msa
1235	529000	2	1h0nA	9.12	orfeus
1236	529000	1	1h0nA	9.12	orfeus
1237	529004	1	na	0	artificial
1238	529006	2	1lkhA_	861.0103	pdbblast
1239	529006	1	1lkhA_	861.0103	pdbblast
1240	529023	1	na	0	artificial
1241	529026	1	na	0	artificial
1242	529026	2	na	1.008953	msa
1243	529027	3	na	0	artificial
1244	529027	2	1ic6A_	473.39794	pdbblast
1245	529027	1	1scjB_	7.045757	pdbblast
1246	529028	1	1lnrN_	27.221849	pdbblast
1247	529029	2	na	0	artificial
1248	529029	1	1d2gA_	52.741366	pdbblast
1249	529030	1	na	0	artificial
1250	529030	2	na	1.026978	msa
1251	529030	3	na	0	artificial
1252	529030	4	PF01800	129.200659	pfam
1253	529031	1	na	0	artificial
1254	529032	1	na	0	artificial
1255	529034	1	na	1.013955	msa
1256	529034	2	na	0	artificial
1257	529034	3	na	1.017969	msa
1258	529038	1	na	2.008997	msa
1259	529038	2	PF01205	62.853872	pfam
1260	529041	1	PF01125	128.920819	pfam
1261	529042	1	na	0	artificial
1262	529045	3	1m2vB	13.88	orfeus
1263	529045	2	1b9xA_	59.221849	pdbblast
1264	529045	4	1deqA	11.77	orfeus
1265	529045	1	1scgB_	39.522879	pdbblast
1266	529045	5	na	1.209997	msa
1267	529053	2	1deqA	8.01	orfeus
1268	529053	1	na	0	artificial
1269	529057	1	na	0	artificial
1270	529058	1	1erv__	221.36704	pdbblast
1271	529060	1	na	0	artificial
1272	529061	1	na	0	artificial
1273	529063	1	na	0	artificial
1274	529066	1	na	0	artificial
1275	529070	1	PF03381	202.187087	pfam
1276	529071	2	na	1.002949	msa
1277	529071	1	1vhrA	9.43	orfeus
1278	529077	1	na	1.014982	msa
1279	529077	2	na	2.015938	msa
1280	529078	1	na	0	artificial
1281	529079	2	1tehA_	110	pdbblast
1282	529079	1	1tehA_	110	pdbblast
1283	529081	1	PF00660	57.39794	pfam
1284	529082	2	1hdzA_	217.9897	pdbblast
1285	529082	1	1hdzA_	217.9897	pdbblast
1286	529083	3	na	0	artificial
1287	529083	2	na	1.131971	msa
1288	529083	1	1hwtD_	49.38764	pdbblast
1289	529084	2	1gveA_	181.533179	pdbblast
1290	529084	1	1gveA_	181.533179	pdbblast
1291	529039	1	1elwA_	71.09691	pdbblast
1292	533715	1	1ap8__	1242.69897	pdbblast
1293	530367	1	na	0	artificial
1294	530367	2	na	15.036997	msa
1295	530367	3	na	0	artificial
1296	530641	3	1sp2__	2.045757	pdbblast
1297	530641	2	1meyG_	26.221849	pdbblast
1298	530641	1	1tf6A_	15.69897	pdbblast
1299	531008	1	1aqs__	143	pdbblast
1300	529866	3	1qm4A_	2570	pdbblast
1301	529866	2	1qm4A_	2570	pdbblast
1302	529866	1	1qm4A_	2570	pdbblast
1303	531699	1	na	1.005974	msa
1304	531699	2	na	1.005984	msa
1305	534300	3	1dp5A_	10123	pdbblast
1306	534300	2	1dp5A_	10123	pdbblast
1307	534300	1	na	0	artificial
1308	531703	1	1is2A	7.75	orfeus
1309	533933	1	na	0	artificial
1310	529465	2	na	2.116946	msa
1311	529465	1	1jg1A_	17.154902	pdbblast
1312	528524	2	1ezvA_	10090.69897	pdbblast
1313	528524	1	1ezvA_	10090.69897	pdbblast
1314	530920	1	na	0	artificial
1315	531011	1	1cynA_	554.70927	pdbblast
1316	530757	1	na	0	artificial
1317	532071	1	na	0	artificial
1318	532071	2	na	22.204997	msa
1319	532071	3	PF02386	189.823909	pfam
1320	528450	2	1ctpE_	230.54902	pdbblast
1321	528450	1	1ctpE_	230.54902	pdbblast
1322	531810	3	1jcqA_	343.927757	pdbblast
1323	531810	2	1jcqA_	343.927757	pdbblast
1324	531810	1	1jcqA_	343.927757	pdbblast
1325	532917	3	1atpE_	856.9794	pdbblast
1326	532917	2	1jnuA_	12.522879	pdbblast
1327	532917	4	1atpE_	856.9794	pdbblast
1328	532917	1	na	0	artificial
1329	529841	3	1ahr__	12.221849	pdbblast
1330	529841	2	1a06__	525.373389	pdbblast
1331	529841	4	1ahr__	12.221849	pdbblast
1332	529841	1	1a06__	525.373389	pdbblast
1333	529841	5	na	0	artificial
1334	532701	2	1k83A	13.36	orfeus
1335	532701	1	na	3.018971	msa
1336	529343	3	1rea__	102.67837	pdbblast
1337	529343	2	1rea__	102.67837	pdbblast
1338	529343	1	1b22A_	18.522879	pdbblast
